codigo;descripcion;unidades;um;precio
3520072;HAMPTON PIPE NEGRO 30G;10;Bolsa;2,90
3520092;NEWMINSTER EDICIÓN ESPECIAL B DISPLAY TT;1;Unidad;84,00
3520397;BRANIFF LINEA D'ORO DISPLAY 510 TT;1;Unidad;78,00
3520467;DISPLAY AMSTERDAMER HIMALAYA (150G);1;Unidad;29,00
3520468;DISPLAY AMSTERDAMER KASHMIR (150G);1;Unidad;29,00
3520482;ELIXYR RED 40´S.;5;Cajetilla;9,30
3520507;THE TURNER ORIGINAL (30G) TT;5;Bolsa;5,85
3520508;THE TURNER VIRGINIA GREEN (30G) TT;5;Bolsa;5,85
3520509;THE TURNER VIRGINIA WHITE (30G) TT;5;Bolsa;5,85
3520510;THE TURNER DARK (30G) TT;5;Bolsa;5,85
3520514;DUCADOS RUBIO EXTRA 46G;3;Bote;10,20
3520615;ROLL'S EXC. 17 ED. SP. SEP 340 TT;1;Unidad;52,00
3520641;PARAMOUNT RED BOX 20s;10;Cajetilla;4,85
3520724;SILENCIO D´OR CANONAZO (20);1;Caja;310,00
3520726;SILENCIO D´OR ROBUSTO (20);1;Caja;290,00
3520756;Alec Bradley Bl Market Shamrock Toro 10;1;Caja;142,00
3520757;Alec bradley Chunk Maduro XL 4x60 20;1;Caja;150,00
3520758;Alec Bradley Fine and Rare 2024 10;1;Caja;230,00
3520759;Alec Bradley Texas Lancero 10;1;Caja;105,00
3520761;CAO Cameroon Robusto 20;1;Caja;130,00
3520763;Silencio Riviera Robusto 20;1;Caja;260,00
3520764;Macanudo Inspirado Red Toro 20;1;Caja;128,00
3520833;DANNEMANN MB10 (100) RCGOTAS DISP ENE 25;1;Unidad;35,00
3520842;DANNEMANN MOODS KIT PARTY BOX (120);1;Unidad;42,00
3520843;REIG KIT PARTY BOX (120);1;Unidad;38,00
3520844;SILENCIO RIVIERA PERFECTO 10;1;Caja;180,00
3520982;MAC BAREN ROYAL TWIST (100G) TTE;5;Lata;25,50
3521195;DAVIDOFF YEAR OF THE SNAKE (10);1;Caja;620,00
3521197;DAVIDOFF GRAND CRU DIADEMAS FINAS(10);1;Caja;570,00
3521198;DAVIDOFF MADURO TORO (20);1;Caja;1080,00
3521199;DAVIDOFF MADURO SHORT CORONA (20);1;Caja;840,00
3521200;DAVIDOFF MADURO ROBUSTO  (20);1;Caja;1000,00
3521203;ZINO NICARAGUA  SHORT PURITOS (10);5;Estuche;8,00
3521319;NOBEL KS BOX 40;8;Cajetilla;10,50
3521324;ADALYA HAWAII 990 G;1;Lata;65,00
3521325;ADALYA KIZZ 2.0 990 G;1;Lata;65,00
3521326;ADALYA L.KILL 990 G;1;Lata;65,00
3521327;ADALYA LOVE66 990 G;1;Lata;65,00
3521328;ADALYA BRLIN NIGHTS 990 G;1;Lata;65,00
3521329;ADALYA BLUE I'SS 990 G;1;Lata;65,00
3521331;ADALYA MANKO TANKO I'SS 990 G;1;Lata;65,00
3521332;ADALYA SWEES BOOM 990 G;1;Lata;65,00
3521333;BLUE HORSE MI AMOR  990 G;1;Lata;65,00
3521544;NOBEL KS BOX 28;8;Cajetilla;7,65
3521545;DAVIDOFF ORO BLANCO 111 YEARS (1);1;Caja;750,00
3521550;TOSCANO ROBUSTO (8) TTE;1;Caja;17,60
3521551;TOSCANO ROBUSTO (4) TTE;10;Caja;8,90
3521756;HOOKAIN ANGRY DRAGON 200 G;1;Lata;16,95
3521757;HOOKAIN ANGRY GREEN DRAGON 50 G;6;Bote;4,80
3521758;HOOKAIN ANGRY GREEN DRAGON 200 G;1;Lata;16,95
3521759;HOOKAIN ANGRY PIC DRAGON 50 G;6;Bote;4,80
3521760;HOOKAIN ANGRY PIC DRAGON 200 G;1;Lata;16,95
3521761;HOOKAIN ANGRY RED DRAGON 50 G;6;Bote;4,80
3521762;HOOKAIN ANGRY RED DRAGON 200 G;1;Lata;16,95
3521763;HOOKAIN DUBAI STACHIO 50 G;6;Bote;4,80
3521764;HOOKAIN DUBAI STACHIO 200 G;1;Lata;16,95
3521765;HOOKAIN ANGRY DRAGON 50 G;6;Bote;4,80
3521768;WEST RED KS BOX 40;8;Cajetilla;10,00
3521905;GUAJIRO TROMPETAS 5 TT;5;Estuche;2,10
3521979;MARLBORO CRAFTED  35;5;Cajetilla;8,70
3522010;DISPENSADOR MIX NOB28 NOB40;1;Unidad;145,20
3522108;NEOS MINI RED XTRA-S FILTER (20);10;Lata;5,00
3522113;DISPENSADOR HORIZON VIRG 30G LATA;1;Unidad;120,00
3522114;AL CAPONE DUO FILTER (10) FP TTE;10;Estuche;2,70
3522116;AL CAPONE DUO FILTER (4) FP TTE;10;Estuche;1,20
3522372;TEREA CLASSIC GOLD;10;Cajetilla;5,00
3522373;TEREA CLASSIC RED;10;Cajetilla;5,00
3522427;AL CAPONE KIT PARTY BOX (120);1;Unidad;36,00
3522439;DUCAL PICADURA DE LIAR (30G);10;Bolsa;5,55
3522440;AVO HERITAGE SPECIAL TORO (20);1;Caja;238,00
3522441;AVO HERITAGE ROBUSTO (20);1;Caja;210,00
3522442;AVO HERITAGE SHORT ROBUSTO (20);1;Caja;184,00
3522443;AL FAKHER BIG RED SPLASH 200G TTE;1;Bote;17,50
3522444;AL FAKHER YELLOW 200G TTE;1;Bote;17,50
3522445;AL FAKHER SNOWY FUCHSIA GREEN 200G TTE;1;Bote;17,50
3522446;AL FAKHER BIG YELLOW GREEN 200G TTE;1;Bote;17,50
3522447;AL FAKHER GRAPIO 200G TTE;1;Bote;17,50
3522448;AL FAKHER GRAPIO GREEN 200G TTE;1;Bote;17,50
3522449;AL FAKHER BIG BLUE 200G TTE;1;Bote;17,50
3522450;AL FAKHER GREEN CHU 200G TTE;1;Bote;17,50
3522451;AL FAKHER THE DOUBLE CRUNCH 200G TTE;1;Bote;17,50
3522452;AL FAKHER MAGIC LOVE 2.0 200G TTE;1;Bote;17,50
3522453;AL FAKHER BIG GREEN 200G TTE;1;Bote;17,50
3522454;AL FAKHER GRAPIO NIGHT 200G TTE;1;Bote;17,50
3522456;AL FAKHER GREEN CHU 900G TTE;1;Bote;69,95
3522457;AL FAKHER BIG GREEN 900G TTE;1;Bote;69,95
3522458;AL FAKHER THE DOUBLE CRUNCH 900G TTE;1;Bote;69,95
3522459;AL FAKHER GREEN VELVET 900G TTE;1;Bote;69,95
3522586;BLACK JACK ORIGINAL BLEND 20 GR TTE;5;Bolsa;1,50
3522620;HOOKAIN KAFFA YAYO 950G TT;1;Bote;75,00
3522621;HOOKAIN LEMENCIAGA 950G TT;1;Bote;75,00
3522670;VEGAFINA CLASSIC WIDE ROBUSTOS (25)-NW;1;Caja;170,00
3522712;ELIXYR MAXX PIPE (999G);1;Lata;70,00
3522724;DENIM SELECTED BLEND 20;10;Cajetilla;4,50
3522781;LA AURORA DOMINICANA SHORT ROBUSTO (10);1;Caja;71,50
3522782;LA AURORA DOMINICANA TORO (10);1;Caja;81,00
3522783;LA AURORA DOMINICANA ROBUSTO (10);1;Caja;76,50
3522785;ZINO NICARAGUA TORO  (5);1;Estuche;34,50
3522786;ZINO NICARAGUA ROBUSTO (5);1;Estuche;29,50
3522787;DAVIDOFF WINSTON CHURCHILL LE 2025 (10);1;Caja;490,00
3522789;DAVIDOFF ESCURIO 10th ANIVERSARY (12);1;Caja;444,00
3522792;BARAKA 150g TTE;1;Bote;11,10
3522793;BARAKA RED 20 G TTE;5;Bolsa;1,50
3522794;BARAKA SOUL 20 G TTE;5;Bolsa;1,50
3522808;CAMEL PICADURA DE LIAR (40G);10;Bolsa;9,40
3522847;CHESTERFIELD LABEL 23;20;Cajetilla;5,60
3522866;DISPLAY BRANIFF LINEA D'ORO 680 TTE;1;Unidad;104,00
3522873;LUCKIES RED 100s;10;Cajetilla;4,85
3522874;LUCKIES RED 23;10;Cajetilla;5,50
3522875;LUCKIES RED (20);10;Cajetilla;4,85
3522920;ELIXYR ICE PIPE 120G;1;Lata;10,00
3522976;CAMEL PICADURA LIAR O ENT 109 GR;1;Bolsa;26,10
3522977;CAMEL PICADURA DE LIAR O ENTUBAR (455G);1;Bote;109,60
3522978;WINSTON PICAD LIAR O ENT 82GR;1;Bolsa;19,90
3522979;WINSTON PICADURA DE LIAR O ENTUBAR 430GR;1;Bote;103,30
3522981;W.O.LARSEN EDICION LIMITADA 2026 (100G);3;Lata;25,00
3522983;SILENCIO LOS RIOS PEQUEÑO 6;5;Lata;24,00
3522989;NEO AZURE (20);10;Cajetilla;4,00
3522990;VEO BLOSSOM TWIST;10;Cajetilla;4,00
3522991;VEO POLAR TWIST;10;Cajetilla;4,00
3523215;HANDELSGOLD SUMMER (5) TTE;10;Estuche;1,20
3523249;PHILIP MORRIS FILTER KING 30gr.;10;Bolsa;7,10
3523250;PHILIP MORRIS FILTER KING LARGO;10;Cajetilla;5,20
3523258;SIGNATURE FINOS BEIGE (5);10;Lata;1,60
3523259;SIGNATURE FINOS ORIGINAL (5);10;Lata;1,60
3523297;DISPENSADOR MIX NOB SSL FRESH;1;Unidad;200,00
3523304;DISPLAY ESSE-10 2025;1;Unidad;48,00
3523305;COHIBA CLUB LE.24 (60)-TES;1;Caja;60,00
3523306;TRINIDAD SHORT  (El envase de 40);1;Caja;62,00
3523317;PERLA DE CALVANO TORO 10;1;Caja;20,00
3523318;PERLA DE CALVANO SHORT ROBUSTO 10;1;Caja;16,00
3523319;PERLA DE CALVANO ROBUSTO 10;1;Caja;18,00
3523329;HAMPTON PURE PIPE 10 G;10;Bolsa;1,00
3523355;JOCKEY ORIGINAL RED 20G TTE;5;Bolsa;1,70
3523362;LA AURORA 107 ECUADOR SUMO SHT ROBUST 5;1;Estuche;28,75
3523363;LA AURORA 107 NICARAGUA SUMO SHORT ROB5;1;Estuche;31,25
3523364;LA AURORA 107 USA MADURO SS ROBUSTO 5;1;Estuche;29,25
3523365;LA AURORA MADURO 1985 ROBUSTO (5);1;Estuche;29,75
3523366;LA AURORA CAMEROON 1903 ROBUSTO (5);1;Estuche;29,25
3523367;LA AURORA CONNECTICUT 1987 ROBUSTO (5);1;Estuche;29,25
3523368;LA AURORA COROJO 1962 ROBUSTO (5);1;Estuche;29,25
3523420;CLUBMASTER MINI FILTER ICELAND (20) TTE;10;Lata;4,70
3523489;MOON HABANA 500 G TTE. TABACO PIPA TTE;1;Bote;39,00
3523516;FAIRGREEN ARTESANO DISPLAY 300 TT;1;Unidad;55,00
3523519;EASTENDERS ORIGINAL BLEND BOT CARTÓN 100;1;Bote;7,00
3523527;LA PRIMOROSA CORONITAS (25) TTE;1;Estuche;10,50
3523537;DAVIDOFF CHEFS EDITION 2025 (10);1;Caja;550,00
3523541;REDS AMERICAN BLEND WHITE KS 20S;10;Cajetilla;4,60
3523547;AL FAKHER MAGIC LOVE CRAFTED MIXES 50G;10;Caja;3,70
3523548;AL FAKHER MAGIC LOVE CRAFTED MIXES 200G;1;Bote;13,50
3523549;AL FAKHER MAGIC LOVE CRAFTED MIXES 900G;1;Bote;55,90
3523550;AL FAKHER IVORY GOLD 200 G;1;Bote;19,95
3523551;AL FAKHER POLAR FREEZE 200 G;1;Bote;19,95
3523552;TORRES QUART CAMPESINOS (10);10;Estuche;7,50
3523618;SHISHA KARTEL HAPPY HOUND 200G;1;Caja;17,95
3523619;SHISHA KARTEL BOUNCER BRUNO 200G;1;Caja;17,95
3523642;DISPENSADOR MIX NOB SSL FRESH;1;Unidad;200,00
3523662;REIG XS (150) DISP ACT ENE26;10;Unidad;43,00
3523663;REIG 1 (180) DISP ACT 26;10;Unidad;56,50
3523664;REIG 15 MINOR (100) DISP AT 26;10;Unidad;55,00
3523665;DANNEMANN MOODS FILT (200) DISP MAR26;5;Unidad;67,00
3523721;LA AURORA ESCOGIDOS LANCERO E.L. (15);1;Caja;258,00
3523732;WINSTON SELECTION 40s;5;Cajetilla;10,00
3523750;TRINIDAD WIDE SHORT (6)-TES;10;Caja;18,60
3523751;NEO SIGNATURE TOBACCO (20);10;Cajetilla;4,00
3523785;COHIBA WIDE SHORT ED.24 (50);1;Caja;225,00
3523787;KINGSTREET 19GR;5;Bolsa;1,65
3523788;KINGSTREET 95GR;1;Bote;7,90
3523789;KINGSTON SPECIAL EDITION 100 G;1;Lata;7,00
3523790;EASTWOOD SPECIAL EDITION 20 G;10;Bolsa;1,50
3523852;DISPENSADOR LUCKIES (BALEARES);1;Unidad;152,00
3523874;ELIXYR X-LINE;10;Cajetilla;4,80
3523881;CANDLELIGHT CLUB HAVANA (50);3;Estuche;10,00
3523956;SPECIAL STAR AMERICAN BLEND TOB PIP 85 G;1;Bolsa;6,95
3523961;DAVIDOFF YEAR OF THE HORSE (10);1;Caja;650,00
3523995;EVO BRONZE STICKS;10;Cajetilla;4,50
3523996;EVO AMBER STICKS;10;Cajetilla;4,50
3523997;EVO AZURE STICKS;10;Cajetilla;4,50
3523998;EVO BURGUNDY STICKS;10;Cajetilla;4,50
3523999;EVO GOLD STICKS;10;Cajetilla;4,50
3524006;HAMPTON PIPE GOLD 20 G;10;Bolsa;1,70
3524007;HAMPTON PIPE GOLD 12 G;10;Bolsa;1,10
3524009;WINSTON SELECTION LARGO 28S;8;Cajetilla;7,00
3524010;KOPP CARIBBEAN BLUE BELLAMY 50 G;1;Lata;17,50
3524011;KOPP CARIBBEAN BLUE DRAKE 50 G;1;Lata;17,50
3524012;KOPP CARIBBEAN BLUE RACKHAM 50 G;1;Lata;17,50
3524013;KOPP CARIBBEAN BLUE GRAHAM 50 G;1;Lata;17,50
3524014;ROBERT McCONNELL ORIENTAL 50 G;1;Lata;15,50
3524015;ROBERT McCONNELL RED VIRGINIA 50 G;1;Lata;16,50
3524016;ROBERT McCONNELL SCOTTISH CK 50 G;1;Lata;17,00
3524017;ROBERT McCONNELL BOUTIQUE BLEND 50 G;1;Lata;16,00
3524018;ROBERT McCONNELL MARYLEBONE 50 G;1;Lata;16,00
3524019;ROBERT McCONNELL BLACK PARROT 50 G;1;Lata;17,50
3524020;ROBERT McCONNELL HIGHGATE 50 G;1;Lata;32,00
3524021;ROBERT McCONNELL COVENT GARDEN 50 G;1;Lata;16,00
3524022;RATTRAY'S - BRITISH COLLE 7 RESERVE 50 G;1;Lata;16,00
3524024;RATTRAY'S - BRITISH COL BLACK MAYORY 50G;1;Lata;16,00
3524025;RATTRAY'S - BRITISH COLLE MARLIN FL 50 G;1;Lata;17,50
3524026;RATTRAY'S - BRITISH COLLE 7 OLD GOW 50 G;1;Lata;17,00
3524027;RATTRAY'S - BRITISH COLLE RED RAPPA 50 G;1;Lata;17,00
3524028;RATTRAY'S - BRITISH COLLE HAL O'THE 50 G;1;Lata;17,00
3524029;RATTRAY'S - BRITISH COLLE BROWN CLU 50 G;1;Lata;17,00
3524030;RATTRAY'S AROMATIC COL BAGPIPER'S D 50 G;1;Lata;16,00
3524130;DENIM RED FILTER DISPLAY 80;1;Unidad;13,00
3524131;JOCKEY RED&BLUE FILTER MIX DISP 80;1;Unidad;13,00
3524132;BRONX VIRGINIA BLEND 300 G DISPLAY;1;Unidad;55,00
3524140;DISPENSADOR MIX NOB SSL FRESH;1;Unidad;200,00
3524152;HOOKAIN FUGGI NINJA (200 G);1;Lata;16,95
3524153;HOOKAIN FUGGI NINJA 50G;6;Bote;4,80
3524154;HOOKAIN PUMPGUN SPY 50G;6;Bote;4,80
3524155;HOOKAIN PUMPGUN SPY 200G;1;Lata;16,95
3524188;CAO CORE RANGE FRESHPACK (5);5;Estuche;33,00
3524189;MACANUDO INSPIRADO LINE-UP FRESHPACK (5);5;Estuche;30,00
3524208;PARAMOUNT RED 100S;10;Cajetilla;4,70
3524209;PARAMOUNT 30G;10;Bolsa;5,65
3524210;DUCADOS RUBIO EXTRA 70G;6;Lata;15,70
3524211;FORTUNA GO 50S (50);6;Cajetilla;12,00
3524216;LA FINCA NO5 (10);1;Caja;29,00
3524217;LA FINCA NO7 (10);1;Caja;33,00
3524218;LA FINCA NO10 (10);1;Caja;38,00
3524219;LA FINCA NO3 (10);1;Caja;31,00
3524220;VEGAFINA VF 98 VF50P (10);1;Estuche;80,00
3524221;HENRY CLAY WH SHORT (25);1;Caja;110,00
3524301;DAVIDOFF WINSTON CH LATE HOUR BELICOSO 4;1;Lata;36,80
3524504;MARLBORO CRAFTED BLANDO;10;Cajetilla;4,85
3524602;CHESTERFIELD ORIGINAL 38s;5;Cajetilla;10,00
3524603;MARLBORO RED 35S;5;Cajetilla;10,00
3524680;ESSE WHITE (20);10;Cajetilla;4,80
3524707;BRANIFF LINEA D´ORO 510 DISPLAY TTE;1;Unidad;78,00
3524740;PARTAGAS CLUB 20;5;Caja;12,20
3524741;NOBEL 25;8;Cajetilla;6,50
3524804;CAO ARCANA STOKK BELICOSO 20;1;Caja;300,00
3524808;REPOSADO CONNECTICUT TORPEDO 10;1;Estuche;19,50
3524809;REPOSADO COLORADO TORPEDO 10;1;Estuche;19,50
3524810;NEWS (100g);1;Bolsa;21,50
3524811;JPS (450G);1;Bote;99,50
3524812;DENIM 100 MIX DISPLAY;1;Unidad;92,00
3524860;DISPENSADOR MIX NOB SSL FRESH;1;Unidad;200,00
3524861;DISPENSADOR MIX MIN NOB SSL FRESH;1;Unidad;100,00
3524865;AMBER LEAF VIRGINIA NATURE (30 G);5;Bolsa;6,30
3524880;DISPLAY MIX H&B 2026;1;Unidad;90,00
3524890;DISPLAY EXCITE 2026;1;Unidad;94,00
3524927;LUCKIES RED 40;5;Cajetilla;9,00
3524953;Display Al Capone DUO FILTER (80) TTE;1;Unidad;24,00
3524958;CAMEL LEGEND;10;Cajetilla;5,10
3524973;D.TOMAS CLASICO ALLEGRO TUBE 20;1;Caja;120,00
3524975;DENIM VELVET GOLD FILTER CIGAR (17);10;Caja;2,50
3524977;TOBACCO FARM VIRGINIA 30G;10;Bolsa;5,65
3524993;PUEBLO PINK 30 G;10;Bolsa;7,10
3525048;BULLBRAND AB. & NEGRO FILTER MIX-DISP 80;1;Unidad;13,00
3525051;DISPLAY MADDOX MIX 2026;1;Unidad;90,00
3525064;JPS DEEP RED 24;8;Cajetilla;5,80
3525090;BAROUDEUR GOLD 500g;1;Lata;34,90
3525091;BAROUDEUR GOLD 999g;1;Lata;69,00
3525132;CAO PILON CORONA 20;1;Caja;110,00
3525134;LE BARON 100G;1;Bolsa;6,90
3525142;VEO CORAL TWIST;10;Cajetilla;4,00
3525143;VEO INDIGO TWIST;10;Cajetilla;4,00
3525163;DENIM VELVEL GOLD 17´S DISPLAY TTE;1;Unidad;25,00
3525166;JPS DEEP RED 100S;10;Cajetilla;4,85
3525170;JOCKEY ORIGINAL RED (400G);1;Bote;28,50
3525215;JPS DEEP RED KS;10;Cajetilla;4,90
3525237;DAVIDOFF ESCURIO ROBUSTO (12);1;Caja;194,40
3525238;LA AURORA FAM CREED FUERTE SOL TORO (20);1;Caja;190,00
3525239;LA AURORA FAM CREED FUERTE SOL G TORO 20;1;Caja;200,00
3525240;LA AURORA FAM CREED FUERTE SOL ROBU (20);1;Caja;160,00
3525255;AL FAKHER RED PATCH 200G;1;Bote;17,50
3525256;AL FAKHER BIG CORAL 200G;1;Bote;17,50
3525257;AL FAKHER TWIWI 200G;1;Bote;17,50
3525258;AL FAKHER WHITE POD 200G;1;Bote;17,50
3525282;Display ESSE-10 2026;1;Unidad;48,00
3525299;DISPENSADOR MIX NOB SSL FRESH;1;Unidad;200,00
3525311;DAVIDOFF PURO DOM SHORT ROBUSTO (12);1;Caja;186,00
3525312;DAVIDOFF PURO DOMINICANO CORONA LARGA(5);1;Estuche;91,50
3525313;DAVIDOFF PURO DOMINICA CORONA LARGA (12);1;Caja;219,60
3525314;DAVIDOFF PURO DOMINICANO PERFECTO (5);1;Estuche;98,50
3525315;DAVIDOFF PURO DOMINICANO PERFECTO (12);1;Caja;236,40
3525316;DAVIDOFF PURO DOMINICA SHORT ROBUSTO (5);1;Estuche;77,50
3525424;TRABUCOS T-10  TT NP DISPLAY 200;1;Unidad;58,00
3525493;FAIRGREEN MIX DISPLAY (300gr);1;Unidad;55,00
3525528;EXCITE MIX DISPLAY 2026;1;Unidad;94,00
3525556;URNA COBURN 400 TTE;1;Unidad;76,00
3525557;URNA FARIAS MINI 200 TTE;1;Unidad;58,00
3525567;FLEUR DU PAYS (30GR);10;Bolsa;8,50
3525626;Luckies 40A;1;Unidad;93,50
3525627;Luckies 23B;1;Unidad;103,50
3528;VEGAFINA CLASSIC PERLA (25);1;Caja;73,75
35405;C.MED.ORDINARIO SORIA  3,63;1;Unidad;3,63
35406;C.MED.DEFUNCION SORIA  3,63;1;Unidad;3,63
35436;CONT.ARR.LOCALES BURGOS1000/6;1;Unidad;6,01
35477;TARJETA TV. GALICIA       0,20;1;Unidad;0,20
3572;CELLINI CLÁSICO (50 G);5;Bolsa;5,30
3573;CELLINI FORTE (50 G);5;Bolsa;5,30
3657;VEGAFINA CORONAS TUBO (10);1;Caja;50,50
37514;CERTIFICADO DEUDAS 835 / 5 EUR;1;Unidad;5,00
37519;P.TIMB.PAGO ESTADO  1 20,00;1;Unidad;20,00
37520;P.TIMB.PAGO ESTADO  2 10,00;1;Unidad;10,00
37521;P.TIMB.PAGO ESTADO  3  5,00;1;Unidad;5,00
37522;P.TIMB.PAGO ESTADO  4  2,00;1;Unidad;2,00
37523;P.TIMB.PAGO ESTADO  5  1,00;1;Unidad;1,00
37524;P.TIMB.PAGO ESTADO  6  0,50;1;Unidad;0,50
37525;P.TIMB.PAGO ESTADO  7  0,20;1;Unidad;0,20
37526;P.TIMB.PAGO ESTADO  8  0,10;1;Unidad;0,10
37527;P.TIMB.PAGO ESTADO  9  0,05;1;Unidad;0,05
37528;P.TIMB.PAGO ESTADO  10 0,02;1;Unidad;0,02
37529;P.TIMB.PAGO ESTADO  11 0,01;1;Unidad;0,01
37530;TIMBRE  MOVIL  DE   20,00;1;Unidad;20,00
37531;TIMBRE  MOVIL  DE   10,00;1;Unidad;10,00
37532;TIMBRE  MOVIL   DE  5,00;10;Unidad;5,00
37533;TIMBRE  MOVIL   DE  2,00;10;Unidad;2,00
37534;TIMBRE  MOVIL   DE  1,00;10;Unidad;1,00
37535;TIMBRE  MOVIL   DE  0,50;100;Unidad;0,50
37536;TIMBRE  MOVIL   DE  0,20;100;Unidad;0,20
37537;TIMBRE  MOVIL   DE  0,10;100;Unidad;0,10
37538;TIMBRE  MOVIL  DE   0,05;100;Unidad;0,05
37539;TIMBRE  MOVIL  DE   0,02;100;Unidad;0,02
37540;TIMBRE  MOVIL  DE   0,01;100;Unidad;0,01
37546;LETRA  CAMBIO  1    538,51;1;Unidad;538,51
37547;LETRA  CAMBIO   2   269,25;1;Unidad;269,25
37548;LETRA  CAMBIO   3   134,63;1;Unidad;134,63
37549;LETRA  CAMBIO   4   67,31;1;Unidad;67,31
37550;LETRA  CAMBIO   5   33,66;1;Unidad;33,66
37551;LETRA  CAMBIO   6   16,83;1;Unidad;16,83
37552;LETRA  CAMBIO   7   8,41;1;Unidad;8,41
37553;LETRA  CAMBIO   8   4,21;1;Unidad;4,21
37554;LETRA  CAMBIO   9   1,98.;1;Unidad;1,98
37555;LETRA  CAMBIO  10   0,96;1;Unidad;0,96
37556;LETRA  CAMBIO  11   0,48;1;Unidad;0,48
37557;LETRA  CAMBIO  12   0,24;1;Unidad;0,24
37558;LETRA  CAMBIO  13   0,12;1;Unidad;0,12
37559;LETRA  CAMBIO  14   0,06;1;Unidad;0,06
37560;LETRA CAMBIO PC  3  134,63;1;Unidad;134,63
37561;LETRA CAMBIO PC  4  67,31;1;Unidad;67,31
37562;LETRA CAMBIO PC  5  33,66;1;Unidad;33,66
37563;LETRA CAMBIO PC  6  16,83;1;Unidad;16,83
37564;LETRA CAMBIO PC  7   8,41;1;Unidad;8,41
37565;LETRA CAMBIO PC  8   4,21;1;Unidad;4,21
37566;LETRA CAMBIO PC  9   1,98;1;Unidad;1,98
37567;LETRA CAMBIO PC 10  0,96;1;Unidad;0,96
37568;LETRA CAMBIO PC 11  0,48;1;Unidad;0,48
37569;LETRA CAMBIO PC 12  0,24;1;Unidad;0,24
37570;LETRA CAMBIO PC 13  0,12;1;Unidad;0,12
37571;LETRA CAMBIO PC 14  0,06;1;Unidad;0,06
37572;C.A.FINCAS URBANAS 1  30,77;1;Unidad;30,77
37573;C.A.FINCAS URBANAS 2  14,42;1;Unidad;14,42
37574;C.A.FINCAS URBANAS 3   7,21;1;Unidad;7,21
37575;C.A.FINCAS URBANAS 4   3,37;1;Unidad;3,37
37576;C.A.FINCAS URBANAS 5   1,68;1;Unidad;1,68
37577;C.A.FINCAS URBANAS 6   0,78;1;Unidad;0,78
37578;C.A.FINCAS URBANAS 7   0,39;1;Unidad;0,39
37579;C.A.FINCAS URBANAS 8   0,18;1;Unidad;0,18
37580;C.A.FINCAS URBANAS 9   0,09;1;Unidad;0,09
37581;LETRA CATALAN  1    538,51;1;Unidad;538,51
37582;LETRA CATALAN  2    269,25;1;Unidad;269,25
37583;LETRA CATALAN  3    134,63;1;Unidad;134,63
37584;LETRA CATALAN  4     67,31;1;Unidad;67,31
37585;LETRA CATALAN  5    33,66;1;Unidad;33,66
37586;LETRA CATALAN  6    16,83;1;Unidad;16,83
37587;LETRA CATALAN  7     8,41;1;Unidad;8,41
37588;LETRA CATALAN  8     4,21;1;Unidad;4,21
37589;LETRA CATALAN  9     1,98;1;Unidad;1,98
37590;LETRA CATALAN 10     0,96;1;Unidad;0,96
37591;LETRA CATALAN 11     0,48;1;Unidad;0,48
37592;LETRA CATALAN 12     0,24;1;Unidad;0,24
37593;LETRA CATALAN 13     0,12;1;Unidad;0,12
37594;LETRA CATALAN 14     0,06;1;Unidad;0,06
37595;LETRA CATALAN PC 3  134,63;1;Unidad;134,63
37596;LETRA CATALAN PC 4  67,31;1;Unidad;67,31
37597;LETRA CATALAN PC 5  33,66;1;Unidad;33,66
37598;LETRA CATALAN PC 6  16,83;1;Unidad;16,83
37599;LETRA CATALAN PC 7   8,41;1;Unidad;8,41
37600;LETRA CATALAN PC 8   4,21;1;Unidad;4,21
37601;LETRA CATALAN PC 9   1,98;1;Unidad;1,98
37604;LETRA CATALAN PC 10  0,96;1;Unidad;0,96
37605;LETRA CATALAN PC 11  0,48;1;Unidad;0,48
37606;LETRA CATALAN PC 12  0,24;1;Unidad;0,24
37607;LETRA CATALAN PC 13  0,12;1;Unidad;0,12
37608;LETRA CATALAN PC 14  0,06;1;Unidad;0,06
37609;P.TIMB. COMUN  CL. 2  0,15 BI;1;Unidad;0,15
37610;LETRA   CL.   1     538,51 BI;1;Unidad;538,51
37611;LETRA   CL.   2     269,25 BI;1;Unidad;269,25
37612;LETRA   CL.   3     134,63 BI;1;Unidad;134,63
37613;LETRA   CL.   4     67,31 BI;1;Unidad;67,31
37614;LETRA   CL.   5     33,66 BI;1;Unidad;33,66
37615;LETRA  CL.   6      16,83 BI;1;Unidad;16,83
37616;LETRA   CL.   7     8,41 BI;1;Unidad;8,41
37617;LETRA   CL.   8     4,21 BI;1;Unidad;4,21
37618;LETRA   CL.   9     1,98 BI;1;Unidad;1,98
37619;LETRA   CL.  10     0,96 BI;1;Unidad;0,96
37620;LETRA   CL.  11     0,48 BI;1;Unidad;0,48
37621;LETRA   CL.  12     0,24 BI;1;Unidad;0,24
37622;LETRA   CL.  13     0,12 BI;1;Unidad;0,12
37623;LETRA   CL.  14     0,06 BI;1;Unidad;0,06
37624;C.A.F.URBANAS CL. 1    130 BI;1;Unidad;130,00
37625;C.A.F.URBANAS CL. 2   43,25 BI;1;Unidad;43,25
37626;TIMBRE MOVIL CL. 1   25 BI;1;Unidad;25,00
37627;TIMBRE MOVIL CL. 2   10 BI;1;Unidad;10,00
37628;TIMBRE MOVIL CL. 3    5 BI;1;Unidad;5,00
